x,y,count,cluster_id
91,72,520,35
91,73,80,35
91,74,18,35
91,75,12,35
91,76,8,35
91,77,4,35
91,78,79,35
91,79,48,35
91,80,33,35
91,81,10,35
91,82,2,35
91,83,91,35
91,84,67,35
91,85,100,35
91,86,252,35
91,87,20,35
91,88,93,35
91,89,30,35
91,90,15,35
91,91,10,35
91,92,16,35
91,93,72,35
91,94,141,35
91,95,558,35
91,96,19,35
91,97,32,35
91,98,263,35
91,99,339,35
91,100,86,35
91,101,13,35
91,102,49,35
91,103,147,35
91,104,277,35
91,105,34,35
91,106,366,35
91,107,315,35
91,108,164,35
91,109,41,35
91,110,40,35
91,111,61,35
91,112,233,35
91,113,135,35
91,114,113,35
91,115,174,35
91,116,449,35
91,117,315,35
91,118,359,35
91,119,816,35
91,120,704,35
91,121,72,35
91,122,57,35
91,123,10,35
91,124,5,35
91,125,145,35
91,126,40,35
91,127,95,35
91,128,96,35
91,129,76,35
91,130,210,35
91,131,929,35
91,132,358,35
91,133,372,35
91,134,666,35
91,135,778,35
91,136,195,35
91,137,388,35
91,138,446,35
91,139,264,35
91,140,60,35
91,141,173,35
91,142,48,35
91,143,40,35
91,144,44,35
91,145,3,35
91,146,1,-1
91,151,5,35
91,152,9,-1
91,162,1,-1
91,163,1,4
91,175,1,12
91,180,1,12
91,182,4,12
91,183,8,12
91,184,4,12
91,193,2,-1
92,1,39,35
92,2,16,35
92,3,15,35
92,4,7,35
92,5,5,35
92,7,4,35
92,8,119,35
92,9,370,35
92,10,11,35
92,11,9,35
92,13,30,35
92,14,6,35
92,15,1,35
92,16,16,35
92,18,76,35
92,19,18,35
92,20,124,35
92,21,97,35
92,22,72,35
92,23,168,35
92,24,580,35
92,25,233,35
92,26,226,35
92,27,57,35
92,28,2,35
92,30,1,35
92,32,2,-1
92,65,7,35
92,66,20,35
92,67,240,35
92,68,30,35
92,69,31,35
92,70,167,35
92,71,335,35
92,72,11,35
92,73,6,35
92,74,13,35
92,75,8,35
92,76,85,35
92,77,5,35
92,78,88,35
92,79,5,35
92,80,1,35
92,82,3,35
92,83,56,35
92,84,34,35
92,85,41,35
92,86,547,35
92,87,1,35
92,88,10,35
92,89,7,35
92,90,53,35
92,91,1,35
92,92,1,35
92,93,7,35
92,94,270,35
92,95,104,35
92,96,23,35
92,97,16,35
92,98,27,35
92,99,256,35
92,100,48,35
92,101,37,35
92,102,9,35
92,103,69,35
92,104,433,35
92,105,22,35
92,106,288,35
92,107,22,35
92,108,153,35
92,109,12,35
92,110,15,35
92,111,41,35
92,112,122,35
92,113,71,35
92,114,78,35
92,115,194,35
92,116,144,35
92,117,466,35
92,118,260,35
92,119,793,35
92,120,416,35
92,121,572,35
92,122,612,35
92,123,15,35
92,124,4,35
92,125,289,35
92,126,45,35
92,127,68,35
92,128,31,35
92,129,185,35
92,130,103,35
92,131,305,35
92,132,453,35
92,133,482,35
92,134,340,35
92,135,243,35
92,136,104,35
92,137,73,35
92,138,114,35
92,139,73,35
92,140,3,35
92,141,1,35
92,142,1,35
92,144,1,35
92,145,15,35
92,146,13,35
92,150,2,35
92,151,24,35
92,162,1,4
92,173,2,-1
92,182,1,12
92,183,2,12
92,184,1,12
92,193,2,-1
92,199,1,-1
93,1,17,35
93,2,58,35
93,3,11,35
93,4,6,35
93,5,22,35
93,6,6,35
93,7,25,35
93,8,14,35
93,9,9,35
93,10,3,35
93,11,1,35
93,12,1,35
93,13,28,35
93,14,4,35
93,15,1,35
93,16,30,35
93,17,6,35
93,18,15,35
93,19,93,35
93,20,158,35
93,21,203,35
93,22,165,35
93,23,153,35
93,24,224,35
93,25,232,35
93,26,175,35
93,27,387,35
93,28,32,35
93,30,3,-1
93,32,1,-1
93,33,1,-1
93,35,1,-1
93,38,1,-1
93,65,15,-1
93,66,26,35
93,67,79,35
93,68,39,35
93,69,34,35
93,70,41,35
93,71,2,35
93,72,19,35
93,73,27,35
93,74,19,35
93,75,8,35
93,76,40,35
93,77,2,35
93,78,7,35
93,79,1,35
93,80,2,35
93,81,2,35
93,82,15,35
93,83,99,35
93,84,65,35
93,85,145,35
93,86,61,35
93,87,21,35
93,88,38,35
93,89,7,35
93,90,40,35
93,91,10,35
93,92,8,35
93,93,40,35
93,94,580,35
93,95,801,35
93,96,22,35
93,98,135,35
93,99,166,35
93,100,66,35
93,101,59,35
93,102,54,35
93,103,167,35
93,104,603,35
93,105,27,35
93,106,21,35
93,107,101,35
93,108,155,35
93,109,2,35
93,110,1,35
93,111,13,35
93,112,70,35
93,113,466,35
93,114,211,35
93,115,212,35
93,116,254,35
93,117,521,35
93,118,517,35
93,119,380,35
93,120,25,35
93,121,34,35
93,122,16,35
93,123,77,35
93,124,57,35
93,125,450,35
93,126,383,35
93,127,1514,35
93,128,228,35
93,129,146,35
93,130,151,35
93,131,131,35
93,132,290,35
93,133,361,35
93,134,79,35
93,135,1312,35
93,136,899,35
93,137,36,35
93,138,863,35
93,139,257,35
93,140,2,35
93,141,1,35
93,145,2,35
93,146,7,35
93,147,15,35
93,148,2,-1
93,149,6,-1
93,150,7,35
93,151,9,35
93,153,2,-1
93,154,19,-1
93,156,1,-1
93,162,21,4
93,163,13,4
93,164,1,4
93,173,2,-1
93,174,8,-1
93,179,1,-1
93,180,1,12
93,182,45,12
93,183,12,12
93,184,25,12
93,185,20,12
93,193,1,-1
93,194,12,-1
93,198,1,-1
94,1,17,35
94,2,66,35
94,3,80,35
94,4,38,35
94,5,1,35
94,6,1,35
94,7,1,35
94,8,4,35
94,9,10,35
94,10,12,35
94,11,2,35
94,12,56,35
94,13,85,35
94,14,11,35
94,15,9,35
94,16,77,35
94,17,112,35
94,18,51,35
94,19,171,35
94,20,401,35
94,21,391,35
94,22,133,35
94,23,533,35
94,24,1522,35
94,25,888,35
94,26,302,35
94,27,284,35
94,28,150,35
94,29,56,35
94,30,3,35
94,31,3,35
94,32,1,35
94,34,6,35
94,35,1,-1
94,36,1,-1
94,43,1,-1
94,66,5,35
94,67,19,35
94,68,80,35
94,69,9,35
94,70,24,35
94,71,161,35
94,72,105,35
94,73,149,35
94,74,64,35
94,75,242,35
94,76,182,35
94,77,37,35
94,78,14,35
94,79,5,35
94,80,9,35
94,81,17,35
94,82,68,35
94,83,294,35
94,84,131,35
94,85,61,35
94,86,25,35
94,87,1,35
94,88,22,35
94,89,8,35
94,90,9,35
94,91,56,35
94,92,115,35
94,93,162,35
94,94,340,35
94,95,425,35
94,96,15,35
94,98,11,35
94,99,188,35
94,100,48,35
94,101,108,35
94,102,130,35
94,103,17,35
94,104,252,35
94,105,158,35
94,106,134,35
94,107,131,35
94,108,380,35
94,109,148,35
94,110,61,35
94,111,185,35
94,112,436,35
94,113,992,35
94,114,192,35
94,115,163,35
94,116,103,35
94,117,151,35
94,118,276,35
94,119,322,35
94,120,103,35
94,121,85,35
94,122,46,35
94,123,119,35
94,124,71,35
94,125,57,35
94,126,155,35
94,127,206,35
94,128,119,35
94,129,43,35
94,130,7,35
94,131,140,35
94,132,226,35
94,133,147,35
94,134,762,35
94,135,343,35
94,136,188,35
94,137,287,35
94,138,363,35
94,139,40,35
94,140,8,35
94,141,28,35
94,142,12,-1
94,143,14,-1
94,144,12,35
94,145,9,35
94,146,22,35
94,147,24,35
94,150,5,35
94,151,17,35
94,152,3,-1
94,153,14,-1
94,154,9,-1
94,158,1,-1
94,161,6,4
94,162,9,4
94,163,5,4
94,164,6,4
94,170,1,-1
94,173,1,-1
94,175,3,-1
94,176,3,-1
94,182,2,12
94,183,3,12
94,184,1,12
94,185,22,12
94,186,3,12
94,187,2,12
94,190,1,-1
94,197,1,-1
95,1,51,35
95,2,6,35
95,3,36,35
95,4,5,35
95,5,1,35
95,6,8,35
95,7,1,35
95,12,102,35
95,13,100,35
95,14,47,35
95,15,31,35
95,16,21,35
95,17,168,35
95,18,112,35
95,19,100,35
95,20,60,35
95,21,108,35
95,22,166,35
95,23,383,35
95,24,222,35
95,25,99,35
95,26,132,35
95,27,92,35
95,28,185,35
95,29,116,35
95,30,8,35
95,31,29,35
95,32,7,35
95,33,5,35
95,34,1,35
95,37,1,-1
95,39,1,-1
95,44,1,-1
95,67,8,35
95,68,2,35
95,69,39,35
95,70,8,35
95,71,36,35
95,72,121,35
95,73,16,35
95,74,31,35
95,75,41,35
95,76,54,35
95,77,23,35
95,78,33,35
95,79,7,35
95,80,17,35
95,81,81,35
95,82,828,35
95,83,1092,35
95,84,33,35
95,85,103,35
95,86,60,35
95,87,52,35
95,88,125,35
95,89,20,35
95,90,117,35
95,91,4,35
95,92,72,35
95,93,86,35
95,94,396,35
95,95,196,35
95,96,20,35
95,97,1,35
95,98,27,35
95,99,16,35
95,100,103,35
95,101,18,35
95,102,6,35
95,103,58,35
95,104,50,35
95,105,47,35
95,106,77,35
95,107,354,35
95,108,45,35
95,109,196,35
95,110,150,35
95,111,239,35
95,112,140,35
95,113,322,35
95,114,119,35
95,115,73,35
95,116,24,35
95,117,80,35
95,118,177,35
95,119,295,35
95,120,14,35
95,121,33,35
95,122,301,35
95,123,53,35
95,124,52,35
95,125,103,35
95,126,46,35
95,127,49,35
95,128,23,35
95,129,50,35
95,130,12,35
95,131,90,35
95,132,259,35
95,133,159,35
95,134,508,35
95,135,70,35
95,136,128,35
95,137,236,35
95,138,35,35
95,139,62,35
95,140,92,35
95,141,99,35
95,144,42,35
95,145,11,35
95,146,8,35
95,147,5,35
95,148,9,35
95,150,6,35
95,154,1,-1
95,158,1,-1
95,163,2,4
95,179,1,-1
95,185,6,12
95,186,9,12
95,189,10,12
96,1,8,35
96,2,7,35
96,3,60,35
96,4,101,35
96,5,45,35
96,6,12,35
96,11,5,35
96,12,70,35
96,13,306,35
96,14,211,35
96,15,242,35
96,16,140,35
96,17,44,35
96,18,200,35
96,19,298,35
96,20,396,35
96,21,319,35
96,22,172,35
96,23,146,35
96,24,223,35
96,25,361,35
96,26,482,35
96,27,884,35
96,28,132,35
96,29,580,35
96,30,36,35
96,31,70,35
96,32,405,35
96,33,103,35
96,34,23,35
96,38,1,-1
96,43,1,-1
96,45,1,-1
96,48,1,-1
96,65,2,-1
96,66,1,35
96,67,7,35
96,68,1,35
96,69,36,35
96,70,159,35
96,71,94,35
96,72,28,35
96,73,121,35
96,74,197,35
96,75,119,35
96,76,112,35
96,77,36,35
96,78,15,35
96,79,11,35
96,80,35,35
96,81,137,35
96,82,747,35
96,83,429,35
96,84,11,35
96,85,28,35
96,86,95,35
96,87,31,35
96,88,167,35
96,89,83,35
96,90,107,35
96,91,30,35
96,92,234,35
96,93,231,35
96,94,457,35
96,95,731,35
96,96,225,35
96,97,104,35
96,98,166,35
96,99,156,35
96,100,36,35
96,101,40,35
96,102,29,35
96,103,101,35
96,104,133,35
96,105,37,35
96,106,39,35
96,107,391,35
96,108,560,35
96,109,363,35
96,110,177,35
96,111,92,35
96,112,329,35
96,113,263,35
96,114,209,35
96,115,283,35
96,116,194,35
96,117,977,35
96,118,341,35
96,119,107,35
96,120,371,35
96,121,183,35
96,122,279,35
96,123,132,35
96,124,147,35
96,125,20,35
96,126,5,35
96,127,35,35
96,128,128,35
96,129,353,35
96,130,42,35
96,131,153,35
96,132,273,35
96,133,445,35
96,134,313,35
96,135,127,35
96,136,258,35
96,137,860,35
96,138,48,35
96,139,1,35
96,140,16,35
96,144,5,35
96,145,4,35
96,146,6,35
96,147,10,35
96,148,12,35
96,149,56,35
96,150,112,35
96,151,324,35
96,154,2,-1
96,155,1,-1
96,156,2,-1
96,160,2,4
96,181,1,-1
96,185,9,12
96,186,12,12
96,188,7,12
96,189,1,12
96,195,45,-1
96,196,372,-1
96,200,1,-1
97,2,14,35
97,3,7,35
97,4,14,35
97,5,59,35
97,6,68,35
97,7,257,35
97,8,185,35
97,9,30,35
97,10,6,35
97,11,22,35
97,12,92,35
97,13,38,35
97,14,93,35
97,15,21,35
97,16,373,35
97,17,43,35
97,18,58,35
97,19,41,35
97,20,213,35
97,21,53,35
97,22,194,35
97,23,228,35
97,24,102,35
97,25,295,35
97,26,377,35
97,27,379,35
97,28,138,35
97,29,134,35
97,30,349,35
97,31,32,35
97,32,234,35
97,33,295,35
97,34,31,35
97,35,1,35
97,38,5,-1
97,50,2,-1
97,51,1,-1
97,54,1,-1
97,56,1,-1
97,57,1,-1
97,58,2,-1
97,59,1,-1
97,69,7,35
97,70,46,35
97,71,58,35
97,72,12,35
97,73,222,35
97,74,522,35
97,75,476,35
97,76,431,35
97,77,4,35
97,78,24,35
97,79,24,35
97,80,7,35
97,81,55,35
97,82,795,35
97,83,244,35
97,84,7,35
97,85,35,35
97,86,10,35
97,88,10,35
97,89,183,35
97,90,67,35
97,91,25,35
97,92,23,35
97,93,55,35
97,94,222,35
97,95,787,35
97,96,136,35
97,97,133,35
97,98,45,35
97,99,117,35
97,100,539,35
97,101,509,35
97,102,654,35
97,103,66,35
97,104,65,35
97,105,101,35
97,106,420,35
97,107,473,35
97,108,676,35
97,109,354,35
97,110,252,35
97,111,82,35
97,112,5,35
97,113,8,35
97,114,119,35
97,115,92,35
97,116,727,35
97,117,1023,35
97,118,306,35
97,119,422,35
97,120,348,35
97,121,154,35
97,122,138,35
97,123,126,35
97,124,98,35
97,125,6,35
97,126,31,35
97,127,208,35
97,128,238,35
97,129,185,35
97,130,11,35
97,131,208,35
97,132,190,35
97,133,317,35
97,134,170,35
97,135,92,35
97,136,271,35
97,137,69,35
97,138,97,35
97,139,25,35
97,140,85,35
97,141,22,35
97,142,9,35
97,143,2,35
97,144,7,35
97,145,7,35
97,146,1,35
97,147,1,35
97,148,6,35
97,149,6,35
97,151,170,35
97,152,194,35
97,153,6,35
97,157,20,-1
97,158,10,-1
97,163,1,4
97,164,1,4
97,168,1,-1
97,172,1,-1
97,178,2,13
97,182,1,-1
97,184,1,12
97,185,2,12
97,186,2,12
97,187,13,12
97,188,57,12
97,189,9,12
97,196,7,-1
98,1,1,35
98,2,14,35
98,3,13,35
98,5,41,35
98,6,210,35
98,7,331,35
98,8,131,35
98,9,202,35
98,10,23,35
98,11,93,35
98,12,56,35
98,13,1,35
98,14,7,35
98,15,1,35
98,17,5,35
98,18,12,35
98,19,49,35
98,20,134,35
98,21,332,35
98,22,93,35
98,23,51,35
98,24,249,35
98,25,220,35
98,26,210,35
98,27,136,35
98,28,157,35
98,29,110,35
98,30,310,35
98,31,22,35
98,32,168,35
98,33,255,35
98,34,533,35
98,35,7,35
98,55,1,-1
98,61,2,-1
98,62,1,-1
98,69,5,35
98,70,5,35
98,71,218,35
98,72,160,35
98,73,245,35
98,74,538,35
98,75,289,35
98,76,101,35
98,77,396,35
98,78,62,35
98,79,13,35
98,80,38,35
98,81,88,35
98,82,383,35
98,83,452,35
98,84,332,35
98,85,129,35
98,86,65,35
98,87,5,35
98,88,6,35
98,89,9,35
98,90,78,35
98,91,103,35
98,92,3,35
98,93,24,35
98,94,818,35
98,95,87,35
98,96,38,35
98,97,20,35
98,98,57,35
98,99,111,35
98,100,184,35
98,101,331,35
98,102,307,35
98,103,158,35
98,104,163,35
98,105,53,35
98,106,103,35
98,107,56,35
98,108,204,35
98,109,121,35
98,110,141,35
98,111,14,35
98,112,115,35
98,113,7,35
98,114,27,35
98,115,71,35
98,116,194,35
98,117,527,35
98,118,1223,35
98,119,392,35
98,120,136,35
98,121,97,35
98,122,8,35
98,123,71,35
98,124,177,35
98,125,128,35
98,126,483,35
98,127,419,35
98,128,45,35
98,129,46,35
98,130,22,35
98,131,85,35
98,132,54,35
98,133,241,35
98,134,232,35
98,135,62,35
98,136,100,35
98,137,76,35
98,138,48,35
98,139,54,35
98,141,1,35
98,142,26,35
98,143,25,35
98,144,8,35
98,148,22,35
98,150,2,35
98,151,70,35
98,152,23,35
98,153,8,35
98,154,31,35
98,155,1,35
98,156,1,35
98,158,1,-1
98,159,2,-1
98,161,1,4
98,162,1,4
98,163,5,4
98,164,2,4
98,166,1,-1
98,177,1,13
98,184,1,12
98,186,1,12
98,187,1,12
98,188,9,12
98,189,2,12
98,194,1,-1
98,197,5,-1
99,1,10,35
99,2,2,35
99,3,4,35
99,4,62,35
99,5,77,35
99,6,45,35
99,7,590,35
99,8,61,35
99,9,157,35
99,10,279,35
99,11,154,35
99,12,86,35
99,13,1,35
99,14,6,35
99,15,2,35
99,18,27,35
99,19,148,35
99,20,334,35
99,21,106,35
99,22,27,35
99,23,168,35
99,24,429,35
99,25,247,35
99,26,246,35
99,27,200,35
99,28,222,35
99,29,120,35
99,30,368,35
99,31,324,35
99,32,716,35
99,33,486,35
99,34,10,35
99,35,1,35
99,70,6,35
99,71,83,35
99,72,273,35
99,73,674,35
99,74,329,35
99,75,479,35
99,76,365,35
99,77,988,35
99,78,18,35
99,79,5,35
99,80,109,35
99,81,177,35
99,82,273,35
99,83,76,35
99,84,9,35
99,85,486,35
99,86,204,35
99,87,52,35
99,88,44,35
99,89,251,35
99,90,142,35
99,91,123,35
99,92,86,35
99,93,190,35
99,94,554,35
99,95,60,35
99,96,212,35
99,97,21,35
99,98,159,35
99,99,269,35
99,100,294,35
99,101,1247,35
99,102,1901,35
99,103,399,35
99,104,755,35
99,105,131,35
99,106,65,35
99,107,95,35
99,108,162,35
99,109,407,35
99,110,206,35
99,111,55,35
99,112,125,35
99,113,118,35
99,114,53,35
99,115,77,35
99,116,370,35
99,117,558,35
99,118,994,35
99,119,209,35
99,120,41,35
99,121,28,35
99,122,116,35
99,123,56,35
99,124,253,35
99,125,417,35
99,126,361,35
99,127,271,35
99,128,386,35
99,129,193,35
99,130,23,35
99,131,44,35
99,132,77,35
99,133,314,35
99,134,249,35
99,135,118,35
99,136,45,35
99,137,104,35
99,138,10,35
99,144,58,-1
99,145,84,35
99,147,41,35
99,148,16,35
99,151,34,35
99,152,21,35
99,153,42,35
99,154,206,35
99,155,21,35
99,160,1,-1
99,163,4,4
99,176,1,13
99,177,1,13
99,178,1,13
99,179,1,13
99,180,7,-1
99,186,2,12
99,187,10,12
99,188,2,12
100,3,3,35
100,5,15,35
100,6,337,35
100,7,138,35
100,8,50,35
100,9,134,35
100,10,20,35
100,11,21,35
100,12,61,35
100,13,1,35
100,14,5,35
100,15,6,35
100,17,2,35
100,18,23,35
100,19,34,35
100,20,79,35
100,21,164,35
100,22,61,35
100,23,62,35
100,24,276,35
100,25,141,35
100,26,106,35
100,27,272,35
100,28,73,35
100,29,108,35
100,30,233,35
100,31,97,35
100,32,213,35
100,33,19,35
100,34,159,35
100,35,11,35
100,40,2,-1
100,41,1,-1
100,59,1,-1
100,60,1,-1
100,65,2,-1
100,70,6,35
100,71,6,35
100,72,3,35
100,73,232,35
100,74,190,35
100,75,237,35
100,76,216,35
100,77,135,35
100,78,14,35
100,79,39,35
100,80,74,35
100,81,70,35
100,82,111,35
100,83,3,35
100,84,15,35
100,85,88,35
100,86,113,35
100,87,90,35
100,88,69,35
100,89,43,35
100,90,71,35
100,91,198,35
100,92,322,35
100,93,492,35
100,94,85,35
100,95,36,35
100,96,252,35
100,97,16,35
100,98,132,35
100,99,329,35
100,100,152,35
100,101,581,35
100,102,1339,35
100,103,269,35
100,104,455,35
100,105,112,35
100,106,158,35
100,107,244,35
100,108,76,35
100,109,129,35
100,110,159,35
100,111,144,35
100,112,119,35
100,113,627,35
100,114,175,35
100,115,53,35
100,116,50,35
100,117,109,35
100,118,196,35
100,119,63,35
100,120,76,35
100,121,143,35
100,122,22,35
100,123,306,35
100,124,148,35
100,125,47,35
100,126,50,35
100,127,347,35
100,128,96,35
100,129,15,35
100,130,32,35
100,131,22,35
100,132,10,35
100,133,3,35
100,134,129,35
100,135,98,35
100,136,358,35
100,137,24,35
100,146,1,35
100,147,67,35
100,148,23,35
100,149,1,35
100,155,3,-1
100,157,3,-1
100,170,2,-1
100,176,7,13
100,178,1,13
100,182,1,-1
100,183,5,-1
100,184,5,12
100,187,2,12
100,188,3,12
101,1,2,35
101,3,20,35
101,4,12,35
101,5,7,35
101,6,79,35
101,7,357,35
101,8,299,35
101,9,625,35
101,10,17,35
101,11,53,35
101,12,5,35
101,13,34,35
101,14,49,35
101,15,13,35
101,16,12,35
101,17,13,35
101,18,45,35
101,19,62,35
101,20,110,35
101,21,90,35
101,22,17,35
101,23,55,35
101,24,152,35
101,25,21,35
101,26,13,35
101,27,109,35
101,28,180,35
101,29,32,35
101,30,131,35
101,31,137,35
101,32,262,35
101,33,142,35
101,34,24,35
101,35,18,35
101,38,4,35
101,39,1,35
101,66,1,-1
101,69,1,35
101,70,1,35
101,71,5,35
101,72,6,35
101,73,23,35
101,74,154,35
101,75,225,35
101,76,181,35
101,77,359,35
101,78,130,35
101,79,34,35
101,80,63,35
101,81,103,35
101,82,55,35
101,84,2,35
101,85,410,35
101,86,534,35
101,87,228,35
101,88,48,35
101,89,211,35
101,90,113,35
101,91,50,35
101,92,382,35
101,93,98,35
101,94,137,35
101,95,253,35
101,96,164,35
101,97,8,35
101,98,71,35
101,99,260,35
101,100,460,35
101,101,543,35
101,102,957,35
101,103,1306,35
101,104,536,35
101,105,651,35
101,106,743,35
101,107,627,35
101,108,170,35
101,109,359,35
101,110,334,35
101,111,229,35
101,112,452,35
101,113,423,35
101,114,44,35
101,115,70,35
101,116,7,35
101,117,9,35
101,118,70,35
101,119,96,35
101,120,96,35
101,121,270,35
101,122,15,35
101,123,151,35
101,124,88,35
101,125,10,35
101,126,218,35
101,127,15,35
101,128,36,35
101,129,2,35
101,130,318,35
101,131,4,35
101,132,59,35
101,133,57,35
101,134,337,35
101,135,50,35
101,136,123,35
101,137,20,35
101,138,36,35
101,139,171,35
101,140,4,35
101,141,1,35
101,142,1,35
101,147,6,35
101,148,1,35
101,149,3,35
101,150,2,35
101,168,1,-1
101,169,1,-1
101,176,3,13
101,185,1,12
101,186,2,12
101,187,3,12
101,188,9,12
102,1,26,35
102,2,49,35
102,3,325,35
102,4,87,35
102,5,185,35
102,6,330,35
102,7,142,35
102,8,57,35
102,9,32,35
102,10,19,35
102,11,26,35
102,12,36,35
102,13,12,35
102,14,257,35
102,15,572,35
102,16,225,35
102,17,51,35
102,18,1,35
102,19,13,35
102,20,102,35
102,21,110,35
102,22,40,35
102,23,73,35
102,24,39,35
102,25,121,35
102,26,178,35
102,27,192,35
102,28,26,35
102,29,138,35
102,30,890,35
102,31,1018,35
102,32,968,35
102,33,418,35
102,34,535,35
102,35,180,35
102,36,24,35
102,37,16,35
102,38,70,35
102,39,1,35
102,40,6,35
102,66,1,-1
102,69,1,-1
102,70,3,35
102,71,41,35
102,72,45,35
102,73,224,35
102,74,37,35
102,75,279,35
102,76,144,35
102,77,226,35
102,78,133,35
102,79,184,35
102,80,205,35
102,81,33,35
102,82,1030,35
102,83,104,35
102,84,46,35
102,85,144,35
102,86,130,35
102,87,134,35
102,88,218,35
102,89,478,35
102,90,161,35
102,91,221,35
102,92,466,35
102,93,480,35
102,94,605,35
102,95,273,35
102,96,51,35
102,97,41,35
102,98,219,35
102,99,234,35
102,100,818,35
102,101,534,35
102,102,646,35
102,103,463,35
102,104,380,35
102,105,290,35
102,106,752,35
102,107,587,35
102,108,1073,35
102,109,595,35
102,110,284,35
102,111,249,35
102,112,120,35
102,113,374,35
102,114,45,35
102,115,41,35
102,116,26,35
102,117,117,35
102,118,43,35
102,119,643,35
102,120,103,35
102,121,275,35
102,122,101,35
102,123,27,35
102,124,34,35
102,125,68,35
102,126,1271,35
102,127,787,35
102,128,50,35
102,129,192,35
102,130,258,35
102,131,661,35
102,132,106,35
102,133,10,35
102,134,328,35
102,135,184,35
102,136,30,35
102,138,10,35
102,139,96,35
102,140,64,35
102,142,1,35
102,143,7,-1
102,144,6,-1
102,146,18,35
102,147,1,35
102,148,8,35
102,149,9,35
102,151,10,35
102,156,2,-1
102,160,2,-1
102,161,7,-1
102,164,4,-1
102,166,1,-1
102,167,1,-1
102,171,11,-1
102,172,5,-1
102,176,5,13
103,1,228,35
103,2,128,35
103,3,117,35
103,4,504,35
103,5,20,35
103,6,63,35
103,7,15,35
103,8,17,35
103,9,30,35
103,10,1,35
103,11,35,35
103,12,46,35
103,13,1,35
103,14,20,35
103,15,113,35
103,16,6,35
103,17,35,35
103,18,58,35
103,19,26,35
103,20,14,35
103,21,25,35
103,22,162,35
103,23,318,35
103,24,65,35
103,25,69,35
103,26,341,35
103,27,39,35
103,28,138,35
103,29,171,35
103,30,203,35
103,31,298,35
103,32,620,35
103,33,576,35
103,34,189,35
103,35,74,35
103,36,334,35
103,37,199,35
103,38,135,35
103,39,3,35
103,71,9,35
103,72,9,35
103,73,18,35
103,74,80,35
103,75,355,35
103,76,67,35
103,77,169,35
103,78,117,35
103,79,366,35
103,80,203,35
103,81,24,35
103,82,212,35
103,83,26,35
103,84,8,35
103,85,6,35
103,86,78,35
103,87,176,35
103,88,388,35
103,89,338,35
103,90,124,35
103,91,201,35
103,92,102,35
103,93,624,35
103,94,536,35
103,95,200,35
103,96,196,35
103,97,217,35
103,98,94,35
103,99,8,35
103,100,61,35
103,101,113,35
103,102,88,35
103,103,362,35
103,104,344,35
103,105,506,35
103,106,489,35
103,107,71,35
103,108,96,35
103,109,383,35
103,110,611,35
103,111,40,35
103,112,171,35
103,113,29,35
103,114,50,35
103,115,38,35
103,116,50,35
103,117,59,35
103,118,94,35
103,119,460,35
103,120,167,35
103,121,76,35
103,122,121,35
103,123,36,35
103,124,47,35
103,125,92,35
103,126,731,35
103,127,578,35
103,128,78,35
103,129,123,35
103,130,86,35
103,131,39,35
103,132,78,35
103,133,18,35
103,134,214,35
103,135,37,35
103,138,2,35
103,139,379,35
103,140,133,-1
103,142,1,-1
103,145,5,35
103,146,28,35
103,147,5,35
103,151,2,-1
103,152,5,28
103,156,1,-1
103,158,1,-1
103,160,1,-1
103,161,1,-1
103,162,2,-1
103,164,1,-1
103,174,6,13
103,175,7,13
103,179,1,-1
103,190,1,-1
104,1,902,35
104,2,242,35
104,3,30,35
104,4,25,35
104,5,14,35
104,6,18,35
104,7,66,35
104,8,10,35
104,9,12,35
104,10,9,35
104,11,5,35
104,12,8,35
104,13,5,35
104,14,1,35
104,15,2,35
104,16,31,35
104,17,64,35
104,18,30,35
104,19,302,35
104,20,2,35
104,21,15,35
104,22,99,35
104,23,576,35
104,24,52,35
104,25,78,35
104,26,11,35
104,27,29,35
104,28,198,35
104,29,234,35
104,30,309,35
104,31,123,35
104,32,378,35
104,33,912,35
104,34,147,35
104,35,51,35
104,36,199,35
104,37,302,35
104,38,130,35
104,39,19,35
104,40,1,35
104,58,3,35
104,59,39,-1
104,71,114,35
104,72,31,35
104,73,154,35
104,74,307,35
104,75,302,35
104,76,198,35
104,77,457,35
104,78,492,35
104,79,218,35
104,80,432,35
104,81,76,35
104,82,337,35
104,83,204,35
104,84,153,35
104,85,30,35
104,86,83,35
104,87,105,35
104,88,45,35
104,89,124,35
104,90,455,35
104,91,194,35
104,92,345,35
104,93,208,35
104,94,309,35
104,95,33,35
104,96,162,35
104,97,82,35
104,98,41,35
104,99,4,35
104,100,5,35
104,101,22,35
104,102,223,35
104,103,363,35
104,104,268,35
104,105,203,35
104,106,616,35
104,107,118,35
104,108,136,35
104,109,29,35
104,110,421,35
104,111,158,35
104,112,92,35
104,113,100,35
104,114,140,35
104,115,64,35
104,116,102,35
104,117,226,35
104,118,297,35
104,119,260,35
104,120,641,35
104,121,274,35
104,122,24,35
104,123,19,35
104,124,34,35
104,125,149,35
104,126,163,35
104,127,190,35
104,128,122,35
104,129,78,35
104,130,99,35
104,131,126,35
104,132,258,35
104,133,132,35
104,134,121,35
104,135,10,35
104,136,4,35
104,137,3,35
104,138,30,35
104,139,1,35
104,145,3,35
104,146,7,35
104,147,1,-1
104,151,1,28
104,152,1,28
104,153,1,28
104,157,8,35
104,158,1,35
104,168,3,13
104,169,5,13
